date,open,high,low,price_usd,volume,log_return,pct_return,volatility_30d,volatility_90d
2022-09-01,1.6563937959,1.7051812142,1.6390450208,1.6652202813,220284.17,0.0053338839085456,0.0053481343928643,0.5375774796148979,0.38969747843995606
2022-09-02,1.6651973168,1.7227477396,1.6398410843,1.6624644686,229888.92,-0.0016562947136668,-0.001654923814553,0.5326229645010151,0.389471176297663
2022-09-03,1.6625106488,1.6795371822,1.6317659907,1.6485240522,218859.74,-0.0084207472707267,-0.0083853920870499,0.5295657156287842,0.3895161916734126
2022-09-04,1.6485183029,1.6993841305,1.6270170053,1.655170183,241256.7,0.0040234593715967,0.0040315643506265,0.5305090823576196,0.3896589302050658
2022-09-05,1.6551720224,1.7041511955,1.6261193366,1.6414422309,233519.88,-0.0083285686818215,-0.008293982238804,0.5305338650564957,0.3897546954582595
2022-09-06,1.6414242662,1.7017421097,1.6173700662,1.6261488344,235216.41,-0.0093607234598818,-0.0093170482713941,0.5305125684866293,0.38989158975641797
2022-09-07,1.6260911268,1.6618957452,1.6109458368,1.6384441644,268477.06,0.0075325703023251,0.0075610114768718,0.5315499269522688,0.38171416007275566
2022-09-08,1.6384209556,1.6403837516,1.6040210074,1.6267958867,273474.35,-0.0071347447233432,-0.0071093528562602,0.5314910825095205,0.3676528938267906
2022-09-09,1.6267870006,1.6651502799,1.6096001635,1.6408723868,221721.03,0.0086156769882697,0.0086528987533613,0.5302863839415087,0.360123584020824
2022-09-10,1.6408717624,1.6672820411,1.6136354486,1.6342877458,254355.37,-0.0040209636202172,-0.0040128903703725,0.5280096108147361,0.3601034827036471
2022-09-11,1.6342841757,1.6535692777,1.6185492871,1.6295169098,242453.15,-0.0029234834197227,-0.0029192142034111,0.5280659541895981,0.35406340959166
2022-09-12,1.6295299309,1.650490514,1.6232218245,1.6396237165,228418.74,0.0061831778166373,0.0062023331204588,0.5292579691699317,0.3542839254486936
2022-09-13,1.6395589345,1.651035152,1.6083057677,1.6282652343,271319.89,-0.0069515997099531,-0.0069274932325609,0.5249995336012742,0.35434207976295984
2022-09-14,1.6104137667,1.6293648146,1.5940896222,1.6154482763,257360.59,-0.0079026860185061,-0.0078715418901086,0.5249492555349897,0.3540164854385956
2022-09-15,1.6154414735,1.6166854252,1.5888496213,1.599634642,231627.54,-0.0098372342032717,-0.0097890068855805,0.5233391509903023,0.35421166595834314
2022-09-16,1.5998688819,1.6291457839,1.5819745874,1.6202505675,219826.2,0.0128055541600271,0.0128878963725267,0.5261816319969629,0.35511471971026737
2022-09-17,1.6202612258,1.6283366326,1.5955744725,1.6182221038,225445.22,-0.0012527287836974,-0.0012519444465494,0.5262779893747754,0.35486588030446664
2022-09-18,1.6182253129,1.6346183562,1.6043361959,1.6174724205,241275.91,-0.000463383244484,-0.0004632758990497,0.5250434972588968,0.35424395342003934
2022-09-19,1.6174374523,1.6289545355,1.6010096037,1.6137552608,237117.83,-0.0023007733941264,-0.0022981286437334,0.52488707733427,0.3541594392031457
2022-09-20,1.6137462746,1.6282153681,1.5760407497,1.5859832942,210055.81,-0.0173593332920277,-0.0172095281574682,0.5249278748044556,0.3549531369904788
2022-09-21,1.5858723243,1.5952252992,1.5409094237,1.5792376036,234520.68,-0.0042623886488534,-0.0042533175630974,0.5235747764783499,0.35365418216779254
2022-09-22,1.579263725,1.5980050072,1.5661130937,1.5834017297,256139.3,0.002633324933681,0.0026367951792103,0.21438169160515505,0.35347523482115434
2022-09-23,1.5834185197,1.617350217,1.5649685345,1.6038256557,240618.83,0.0128162839321864,0.0128987644871838,0.21373224406652577,0.35436442056703277
2022-09-24,1.6038278435,1.6182766136,1.584662041,1.5950911446,262927.27,-0.0054609315288979,-0.0054460477477444,0.2142223622419614,0.3541018745918248
2022-09-25,1.5950966191,1.6233278713,1.5950825624,1.6164045879,222512.79,0.0132734140086248,0.0133618968246136,0.21701760182407945,0.35497494023819887
2022-09-26,1.6164069616,1.6228207351,1.6077453224,1.6112803397,243146.3,-0.0031751875539806,-0.0031701519770228,0.21701871271828163,0.35494941831930504
2022-09-27,1.611279351,1.6217310627,1.5988041382,1.6101878465,237531.8,-0.0006782579735301,-0.0006780280085856,0.2170368034203994,0.35373941261588915
2022-09-28,1.6101766268,1.6241826779,1.5806748147,1.6071312791,251126.41,-0.0019000715815011,-0.0018982675882467,0.21415060340712994,0.3537389331928938
2022-09-29,1.6071701217,1.6297574579,1.5910430474,1.6107136384,240532.3,0.0022265589994713,0.0022290396227033,0.21408022229771909,0.35378760391869163
2022-09-30,1.6113535872,1.6155752056,1.5748772583,1.5846439402,225863.96,-0.0163175957668876,-0.0161851849878766,0.12560224521273872,0.3532885157568513
2022-10-01,1.5847040291,1.5964759626,1.5654383487,1.5777855375,241686.1,-0.0043374332934897,-0.0043280402152261,0.1241655857063711,0.35310857212264457
2022-10-02,1.5777958756,1.6290688233,1.5446927622,1.5585054696,263092.9,-0.0122949756452155,-0.0122197012469447,0.12783445298865484,0.3528642169226357
2022-10-03,1.5585158436,1.5836748427,1.5455940235,1.5725906782,218012.13,0.0089970431744587,0.009037638221196,0.13035553808495143,0.35335399123585437
2022-10-04,1.5725828101,1.5834239094,1.5408978896,1.5683888345,225337.28,-0.0026755005497592,-0.0026719245880367,0.12929848762694218,0.35334786836951154
2022-10-05,1.5683881619,1.6219286657,1.547336416,1.6138840424,265881.8,0.0285948500371061,0.0290076076156864,0.15484714113292763,0.35707106043394177
2022-10-06,1.613895278,1.6575856166,1.5979208428,1.6278084819,253248.8,0.008590898140348,0.0086279058062268,0.15472648626608676,0.35741427793232106
2022-10-07,1.6277883925,1.6623955966,1.6277883925,1.6522667726,273649.62,0.0149135261366022,0.015025287662497,0.15924757677222057,0.3584728667089275
2022-10-08,1.6522661392,1.6548906956,1.6158548389,1.6317062137,229653.26,-0.0125219224643716,-0.0124438494079536,0.16216591743135786,0.35881382370391746
2022-10-09,1.6317016204,1.7111637691,1.5974931945,1.6861406319,230237.77,0.0328160434450752,0.0333604283313762,0.1865440625587932,0.3632756424414037
2022-10-10,1.6861426638,1.7051173478,1.6038908094,1.6377022856,256073.17,-0.0291480535784354,-0.0287273465709785,0.20555841510232697,0.36607009468250656
2022-10-11,1.6376867992,1.6439517482,1.5593709526,1.576506919,234754.67,-0.0380826252591366,-0.0373666002289176,0.23338151408864177,0.37103124823488487
2022-10-12,1.5765384648,1.613613409,1.5625780999,1.5861876423,276798.87,0.0061218390495715,0.0061406158027779,0.23336494190656965,0.37119925137454574
2022-10-13,1.5861727761,1.6623019864,1.5782752241,1.6604137227,263943.91,0.0457333739789001,0.0467952708876049,0.269112074535202,0.37817216248528995
2022-10-14,1.6604219178,1.6767938743,1.5960333806,1.5961705851,259300.28,-0.0394594256470641,-0.0386910423117523,0.2923658548814395,0.3834268556203197
2022-10-15,1.596169395,1.6317682594,1.5913666549,1.6030403846,241210.15,0.0042946902371563,0.0043039256355983,0.291268940664085,0.3827144931409216
2022-10-16,1.6030354324,1.6421847418,1.5990298809,1.6134414766,246524.65,0.0064673943164293,0.0064883530695298,0.28943442049039175,0.3813929501278858
2022-10-17,1.6134474935,1.6411989249,1.5972957929,1.6374326933,233849.49,0.0147601235898906,0.0148695921407429,0.2926031121678186,0.3821159029170999
2022-10-18,1.6374317145,1.6480907718,1.4700110376,1.4907184677,241052.57,-0.0938713875273731,-0.0896001565134988,0.40037219189572676,0.4029636873729404
2022-10-19,1.4907171308,1.533296174,1.4697000614,1.514489258,260982.18,0.0158200618632224,0.0159458615527017,0.4039656539156046,0.4037103641413302
2022-10-20,1.5145013823,1.5322490663,1.4797004308,1.5058632546,248633.18,-0.0057119338334203,-0.0056956517548307,0.4015497912491526,0.4019571223542542
2022-10-21,1.5058719152,1.5333657142,1.4959561629,1.5182385891,274001.8,0.0081845150864745,0.0082180997923928,0.40248647231440493,0.4003446306335432
2022-10-22,1.5182383765,1.5246397323,1.4959240104,1.5048584123,223186.65,-0.0088520243739371,-0.0088129605557791,0.40288423494963627,0.39872981829668697
2022-10-23,1.5048225597,1.5446120616,1.4904792203,1.5245994358,229053.25,0.0130328949384618,0.0131181932723014,0.40295251917067565,0.3995352393485313
2022-10-24,1.5245897997,1.5384901036,1.4940592725,1.4965869776,225259.83,-0.0185445432044231,-0.0183736511651672,0.4057910850371318,0.39893365766905836
2022-10-25,1.4965865708,1.5138815635,1.1813362977,1.3298730256,238572.97,-0.1181036991007877,-0.1113960995887795,0.52391993462176,0.44286929618496035
2022-10-26,1.3294078563,1.3696495784,1.3167950774,1.3684141674,206425.67,0.0285690591245209,0.028981068912659,0.5336602406182982,0.44307777008888805
2022-10-27,1.368414252,1.3975039862,1.323858335,1.3882651971,216422.49,0.014402380700259,0.0145065946940003,0.5366126916469554,0.443940162927455
2022-10-28,1.3882652202,1.4173050513,1.3828894609,1.4110601058,198783.02,0.0162863619517409,0.0164197076665302,0.5400863673277713,0.4451569135774702
2022-10-29,1.4110598057,1.422946271,1.3854401427,1.3947418191,200495.84,-0.0116319477483089,-0.0115645581877947,0.5401164091670718,0.4452910261738249
2022-10-30,1.3947418146,1.3951004108,1.346727736,1.3728431374,207850.12,-0.0158254500415838,-0.0157008855690086,0.5400270818317865,0.44513756929280696
2022-10-31,1.3728434064,1.3863933061,1.3321464773,1.3781424625,207562.82,0.0038526785855024,0.0038601096918007,0.5406071198036347,0.44216091608582164
2022-11-01,1.3781430708,1.3790117808,1.3480885139,1.3597351123,210818.97,-0.0134466403645065,-0.0133566381567028,0.5407615241845964,0.44076279755240166
2022-11-02,1.3597340387,1.398522258,1.294560264,1.3742662543,228701.74,0.0106300450391796,0.0106867446964875,0.5411375409311006,0.43993877467754167
2022-11-03,1.3742069349,1.420102675,1.3430274805,1.3747972505,201398.47,0.0003863106149978,0.0003863852425529,0.5412996621437807,0.4399794690303595
2022-11-04,1.3747538234,1.480333184,1.3577303411,1.3809653433,202729.06,0.0044765126823043,0.0044865472328787,0.5329775118590332,0.4402063232308571
2022-11-05,1.3813880259,1.4825842911,1.3482526063,1.4053532818,213481.74,0.0175059385528437,0.0176600655608936,0.5356012029599818,0.44157799384260804
2022-11-06,1.4043388675,1.4305701434,1.3570759765,1.3691805605,204115.09,-0.0260762874330131,-0.0257392370789993,0.5356012164690711,0.44303279149993124
2022-11-07,1.3689296818,1.4430090989,1.3556779165,1.3987761867,221887.09,0.0213852721036783,0.0216155758077605,0.5411457680269515,0.4449944540798498
2022-11-08,1.3987762006,1.4091001349,1.1561141538,1.2729698666,219977.24,-0.0942450538454538,-0.0899402787209316,0.5870685803568116,0.4690826030819385
2022-11-09,1.2699807229,1.3581522947,1.2255651115,1.3137105152,197985.45,0.0315029395994212,0.0320044092707512,0.5955681432342536,0.4723808739680496
2022-11-10,1.314459243,1.4022216463,1.2530775319,1.3011483296,183443.58,-0.0096083827017891,-0.0095623696808786,0.5884747606322029,0.47237717919558164
2022-11-11,1.2998592498,1.436498325,1.248452901,1.3635783536,192877.28,0.0468651816833538,0.0479807125596452,0.60754627394158,0.48009614056674077
2022-11-12,1.3646386933,1.3694756266,1.2962710737,1.3170202899,212976.53,-0.0347405579128129,-0.0341440325574847,0.5937168069971307,0.4810966682167594
2022-11-13,1.3157744708,1.3426292279,1.2788504473,1.3157329397,188735.52,-0.0009779498421096,-0.0009774718050076,0.5862712209580515,0.48105830755606066
2022-11-14,1.3147751249,1.3996300885,1.2562500859,1.3008969065,211179.45,-0.011339924297252,-0.0112758697090784,0.585534209737306,0.4807108505197416
2022-11-15,1.2999821118,1.3229915375,1.2367838596,1.2732396051,185828.24,-0.021489431972529,-0.0212601792361938,0.5855688391626973,0.4815635003685377
2022-11-16,1.2739274351,1.2995778302,1.2454522034,1.273926649,451929.53,0.0005394574583075,0.0005396029916506,0.5822291966434817,0.4816312762152563
2022-11-17,1.2738704375,1.2958617819,1.202453472,1.2603688958,547428.55,-0.0106995275814722,-0.0106424912381277,0.5229771399922292,0.4812999906298907
2022-11-18,1.2602865239,1.2911020519,1.2441912959,1.2494117283,591129.09,-0.0087316293786534,-0.0086936194129459,0.519067250183488,0.4812350533279488
2022-11-19,1.2492752962,1.263993485,1.2362463797,1.2508807817,576514.87,0.0011751053632105,0.0011757960700424,0.519531718759338,0.48086097563737
2022-11-20,1.2508799465,1.2586970256,1.2124998514,1.2269762805,512139.3,-0.0192950942962351,-0.0191101354739121,0.5190320297584234,0.4810847673917856
2022-11-21,1.2275980719,1.2601775971,1.1565276696,1.2318719441,471783.04,0.0039820839856866,0.0039900230165859,0.519987546074819,0.39742418405437463
2022-11-22,1.2323775117,1.257814265,1.1919952927,1.2033726566,512724.76,-0.0234067564740615,-0.0231349432353712,0.5187117304267439,0.39852541792221513
2022-11-23,1.203420366,1.235904521,1.15152675,1.2287947353,498739.8,0.0209056372205603,0.0211256908328192,0.524240193408361,0.4005189904590184
2022-11-24,1.2285586649,1.2382460184,1.1854515615,1.2085748081,489297.95,-0.0165919781191189,-0.0164550893807853,0.40573592601696024,0.4011948965824964
2022-11-25,1.2080756422,1.2168556333,1.1621010228,1.206554377,470498.13,-0.0016731457545217,-0.001671746826476,0.39447816992680546,0.40096624141526555
2022-11-26,1.2057652424,1.2246666031,1.1327979612,1.2154590589,507455.95,0.0073531565846659,0.0073802574253973,0.3921121270139873,0.40124935903415265
2022-11-27,1.2152929511,1.2414318738,1.2100325383,1.2305036562,519510.46,0.012301730467744,0.0123777079859979,0.39044923089410843,0.4017836087975405
2022-11-28,1.2305035908,1.2572709156,1.1139104485,1.1141040351,539556.32,-0.0993730362332278,-0.0945951038125814,0.47738441125610226,0.43303911819370616
2022-11-29,1.1142755603,1.1151446227,1.0655388632,1.0823375876,440694.75,-0.0289273908352604,-0.028512999234536,0.4808701950126746,0.42104584447569343
2022-11-30,1.0823375128,1.15199055,1.0819463019,1.1187877041,479175.1,0.0331225569393102,0.033677215794404,0.4943925706408163,0.425470500638653
2022-12-01,1.1187880555,1.1266622244,1.0955267717,1.1085364646,443152.2,-0.0092050470503757,-0.0091628103012149,0.4940609382205331,0.42551921254870567
2022-12-02,1.1085091405,1.1436078381,1.1005740914,1.1007106713,528021.05,-0.0070846089650022,-0.007059572282833,0.4912875804154974,0.42549025225882964
2022-12-03,1.100812806,1.1034353513,1.0946495513,1.0967793372,452020.9,-0.0035780260924594,-0.0035716325847525,0.4908758771730931,0.42524975533357334
2022-12-04,1.0967876643,1.112390501,1.0950733534,1.112052692,445186.82,0.0138295696778302,0.0139256405385896,0.4936048662235016,0.4263106818968145
2022-12-05,1.112114252,1.1472041181,1.0971718583,1.1469780231,410302.65,0.0309230980345246,0.0314061836738936,0.5009225081326009,0.4302744791619785
2022-12-06,1.1469780376,1.1488736866,1.1258098331,1.1461178515,260733.88,-0.0007502273671789,-0.0007499460169909,0.4978095991669331,0.42987553607859863
2022-12-07,1.1460872854,1.1463131396,1.1167729372,1.1265810645,238384.2,-0.0171930105793079,-0.0170460541858158,0.4919386107597834,0.4304142980337676
2022-12-08,1.1265810835,1.1276845505,1.0856863586,1.1027668964,256283.43,-0.0213650577418655,-0.0211384416536144,0.4199831505932192,0.4308333257527091
2022-12-09,1.1027668904,1.103204943,1.0901542395,1.0984055875,205156.84,-0.003962719540688,-0.0039548783285365,0.40569093063974243,0.43083348784354986
2022-12-10,1.0984056098,1.1092474041,1.0917655271,1.1084002437,228487.74,0.0090580914698037,0.009099240129275,0.40783642478204146,0.4314170320605228
2022-12-11,1.1084002305,1.1087997193,1.0752335649,1.0919336837,217305.95,-0.0149676076069705,-0.0148561497469833,0.37728146765375564,0.4314160420003303
2022-12-12,1.0919336883,1.0936201147,1.0520489642,1.0603737155,227240.48,-0.029328738485042,-0.0289028250260213,0.3741875887434687,0.433394040444923
2022-12-13,1.0607274908,1.1115909315,1.0556107926,1.1108286365,226594.88,0.0464848484055025,0.0475822064074917,0.4050829500397371,0.441753971984928
2022-12-14,1.1063879831,1.1185122287,1.0875060717,1.0910881665,246879.26,-0.0179307400435643,-0.0177709408556464,0.406336854579058,0.4422557351147432
2022-12-15,1.0889241729,1.0949489258,1.080879935,1.0883173921,244059.6,-0.0025426895713681,-0.0025394596743617,0.4037071270142845,0.44132440695149944
2022-12-16,1.0884927944,1.0913839877,1.0781875482,1.0844418655,231181.41,-0.0035673816107396,-0.0035610260647601,0.4033723528291723,0.4412943420408781
2022-12-17,1.0844418522,1.1085152775,1.0743350281,1.1014546223,229446.61,0.0155662451729135,0.0156880302589164,0.40751757567570385,0.44251756723974556
2022-12-18,1.1014546252,1.1040002814,1.0885231148,1.0998101409,248097.53,-0.0014941244083138,-0.0014930087601483,0.40740319066772945,0.44252978570228574
2022-12-19,1.0998101409,1.1043507099,1.0623332692,1.0748385477,221964.2,-0.0229671036113491,-0.0227053672914537,0.41060508633893283,0.4430989065131617
2022-12-20,1.074838545,1.0847575318,1.0735699278,1.083173481,239753.14,0.0077246786718742,0.0077545909735332,0.4099299991393985,0.4435572789368317
2022-12-21,1.0831734198,1.0871687207,1.0772695934,1.0810346322,251410.64,-0.0019765654543983,-0.0019746133352761,0.4092654029902393,0.44342355841621545
2022-12-22,1.0810198094,1.0886372507,1.0656522321,1.0805484393,227031.62,-0.0004498489228652,-0.000449747756009,0.4053683613724638,0.44253341448363054
2022-12-23,1.080511786,1.0871494466,1.0775442408,1.0810389228,254623.92,0.0004538178905167,0.0004539208814346,0.39891204815441755,0.4426034821680106
2022-12-24,1.0810707351,1.0905727325,0.9947958475,1.0336443906,238368.54,-0.0448317436134323,-0.0438416519520346,0.414580488314837,0.4467230048816669
2022-12-25,1.0336443897,1.0475310006,1.0336171874,1.0429329055,217841.6,0.0089460448839028,0.0089861803386834,0.416506039644361,0.44732078823672816
2022-12-26,1.0429416449,1.0475218848,1.0364067139,1.0473067575,217909.34,0.0041850305122739,0.0041937999816996,0.41579954622817894,0.4475226722202086
2022-12-27,1.047374212,1.0493440755,1.0380154847,1.0466098158,224914.24,-0.0006656824198474,-0.0006654609024615,0.41280845324393683,0.4475499239825692
2022-12-28,1.0467044522,1.0533191951,1.0158367046,1.0163469903,254302.77,-0.0293413769268022,-0.0289150981035543,0.3118139078984334,0.4492674977410521
2022-12-29,1.0163469815,1.0217659689,1.0058876596,1.0155876654,208496.06,-0.0007473910966733,-0.0007471118695159,0.3020438914491042,0.4489236433870877
2022-12-30,1.0155876615,1.0162963931,0.9998904514,1.0077599866,164772.49,-0.0077373928736596,-0.0077075363030497,0.2832435819063147,0.44894670134325
2022-12-31,1.0078277793,1.0135349365,0.9509565137,0.9592339217,219983.69,-0.0493503440845925,-0.0481524028987478,0.3126602073219943,0.4548984423968625
2023-01-01,0.9592339251,0.9624947561,0.9488255197,0.9553406298,185188.84,-0.0040670103583986,-0.0040587512721611,0.31259276497202226,0.45425312358021586
2023-01-02,0.9553406277,0.9671763595,0.9491248182,0.9670844489,208604.15,0.0122178651529007,0.0122928081709019,0.31642379113316266,0.4552014830180786
2023-01-03,0.9669621314,0.9722085081,0.95851477,0.9641178168,205690.2,-0.003072318716924,-0.003067603975407,0.3118158213777099,0.45158050223776075
2023-01-04,0.9641177849,0.9641872752,0.9417547912,0.9420862473,239708.39,-0.023116675711686,-0.0228515323709345,0.29706657520738994,0.4518512902760942
2023-01-05,0.9421766551,0.9647078613,0.9419046669,0.9610919474,210050.43,0.0199732552410015,0.0201740553526494,0.3065099562675752,0.452595512047538
2023-01-06,0.9609677026,0.96135308,0.9389493786,0.9429599154,186644.02,-0.0190463090687068,-0.0188660742076258,0.30715133923319377,0.4529923843487798
2023-01-07,0.9430771217,0.9447241213,0.938267431,0.9443990214,196877.14,0.0015249947965275,0.0015261581924079,0.3043076446259221,0.44838493943084956
2023-01-08,0.9444228337,0.9489761186,0.940141343,0.9458813818,206786.65,0.0015684029748821,0.001569633562096,0.30491958112029627,0.44692393150467324
2023-01-09,0.9460815371,0.9460815371,0.9358662,0.9418826984,217563.06,-0.0042364291411343,-0.0042274681338906,0.30202045375925723,0.44364217731640965
2023-01-10,0.9419940667,0.9437599225,0.9356946222,0.9376558898,196108.75,-0.0044977163565953,-0.004487616777737,0.3006676560853873,0.44319501253804927
2023-01-11,0.9376554259,0.9438690582,0.9320008622,0.9432136526,179809.47,0.0059097974106497,0.0059272947148931,0.2932230289451661,0.43500736743875196
2023-01-12,0.9432136122,0.9462429085,0.937669234,0.9452802036,210648.36,0.0021885714037002,0.002190968074204,0.25233218089647197,0.4315827649951627
2023-01-13,0.9454211776,0.9454670419,0.9287827407,0.9386802237,202265.59,-0.0070065239211123,-0.0069820354587609,0.24958169437397917,0.43124693076241644
2023-01-14,0.9385849727,0.9953380846,0.9382008326,0.9952556729,202400.51,0.0585247904713204,0.0602712699933065,0.31022687344937677,0.44409616983362094
2023-01-15,0.995325533,1.0467841925,0.9942943609,1.0435459239,200282.45,0.0473800731971061,0.048520447875761,0.3428172809955069,0.4515738492283851
2023-01-16,1.043527177,1.0566418501,1.0398997251,1.0467279025,224103.99,0.0030445590598847,0.0030491984369103,0.33937353776992996,0.42596541239362223
2023-01-17,1.0467279086,1.0467279086,1.0173899136,1.022663569,220512.28,-0.0232584492907302,-0.022990056386693,0.34507384362041105,0.42585456364936736
2023-01-18,1.0226376794,1.0304317999,1.0180154008,1.0207705918,228549.93,-0.0018527416031384,-0.001851026336893,0.33953283408427304,0.4258689120308894
2023-01-19,1.0209158864,1.0325587243,1.020805177,1.026800338,195022.76,0.005889674972775,0.0059070532090537,0.3391306763040012,0.4256953983871027
2023-01-20,1.0267585074,1.0368993832,1.0184749939,1.0367870136,186770.67,0.0096790218816431,0.00972601510772,0.34075105666779676,0.426268913948444
2023-01-21,1.0367870754,1.0374272778,1.0248901087,1.0287481163,225896.58,-0.0077838791241078,-0.0077536631868937,0.34123727622087024,0.4253165463417686
2023-01-22,1.02873101,1.0401663111,1.0246319067,1.0401041748,211742.53,0.0109782342633594,0.0110387162027991,0.3431556705599498,0.42539983658628083
2023-01-23,1.0399928979,1.0493992534,1.0288879032,1.036926761,216024.72,-0.0030595753042298,-0.0030548995735076,0.31749117903381696,0.3790969357338814
2023-01-24,1.0368418274,1.0440176285,1.0289316268,1.0304851811,220352.22,-0.0062315599653334,-0.0062121840637884,0.31686557441466623,0.37540708298471287
2023-01-25,1.0304569343,1.0353888708,1.0223490464,1.0324164836,216826.74,0.0018724140828425,0.0018741681446972,0.3166455865694674,0.3743321129972336
2023-01-26,1.0323896017,1.0328048442,1.0191391815,1.0256727143,217138.56,-0.0065534510774921,-0.0065320240495239,0.31713545090267,0.3728982258626581
2023-01-27,1.0255241552,1.043171719,1.0173221534,1.0302466728,223725.14,0.0044495577746691,0.0044594717556873,0.3055007439553606,0.37288159734728576
2023-01-28,1.0302662728,1.0405749128,1.0296256154,1.0338346499,212673.64,0.0034765885185149,0.0034826388618647,0.3056018208317727,0.372453958369455
2023-01-29,1.0338346831,1.0362358169,1.0173412682,1.0219867345,206423.68,-0.0115263384867075,-0.0114601647382838,0.30669472228421646,0.37252412115990935
2023-01-30,1.0220212698,1.039323056,1.0203644825,1.0391678904,214666.9,0.016671775757535,0.0168115253554692,0.27113630576320097,0.37361387634365945
2023-01-31,1.0389728397,1.0530029251,1.0382941175,1.046388594,618.18,0.0069245139185155,0.0069485437980774,0.27063475511195945,0.37328276706509733
2023-02-01,1.0465073481,1.0511985696,1.0382003896,1.0489650236,564.91,0.0024591848142401,0.0024622110894303,0.2692315195224207,0.3733525698422787
2023-02-02,1.0487946702,1.1039398448,1.048791361,1.1030033451,2208.79,0.0502327867494163,0.0515158468435323,0.30165825775171456,0.3836574520104341
2023-02-03,1.1030194946,1.1684744197,1.102921572,1.1664443726,3345.84,0.0559233509055144,0.0575166229384809,0.3248978060948327,0.39455966261404146
2023-02-04,1.1662792681,1.1742620279,1.1502436608,1.1509252058,457.86,-0.0133939782016315,-0.0133046780151272,0.3278073735419536,0.3929422339973977
2023-02-05,1.1505637511,1.1585695218,1.1362924251,1.1413058729,477.86,-0.0083930363367424,-0.0083579131393802,0.3221369589799328,0.3910944735917754
2023-02-06,1.1414161904,1.1415613315,1.1262609699,1.1275266532,66.49,-0.0121466780457598,-0.012073204937593,0.32633104299719007,0.3592520465580621
2023-02-07,1.1274071083,1.291675981,1.1273972374,1.2914827419,13656.74,0.1357645393134919,0.1454121623064794,0.49763821992768364,0.4229603348882341
2023-02-08,1.2916792324,1.432662779,1.2742199946,1.4294029936,10293.01,0.1014658994762906,0.1067921755555902,0.5609315443419755,0.45553921648730794
2023-02-09,1.4291913022,1.4564103001,1.3350829485,1.335828785,4908.57,-0.067704958145063,-0.0654638398121233,0.606974607525616,0.4631858839332943
2023-02-10,1.3355702839,1.3362911013,1.308010788,1.3223024562,1811.34,-0.010177409861887,-0.0101257952754775,0.6101132537287944,0.45981510671071374
2023-02-11,1.3222062889,1.3514951155,1.3204336901,1.3509011089,675.53,0.0213973557534277,0.0216279207271428,0.6101711374956207,0.4611965020144147
2023-02-12,1.3510357126,1.3952221159,1.3508981962,1.3871547414,2041.62,0.0264828427935243,0.026836629462478,0.6088717692937718,0.4628348971093244
2023-02-13,1.3873642304,1.5912585614,1.3863830477,1.5874801787,6287.97,0.1348932652016396,0.1444146289676517,0.6929019405092934,0.5128638019661965
2023-02-14,1.5875199995,1.6088456625,1.4223914629,1.4945493733,12040.28,-0.0603232269845542,-0.0585398209356552,0.71972110395888,0.5235074339955051
2023-02-15,1.4947780393,1.5583573064,1.4315552309,1.53733688,8307.29,0.0282268818972548,0.0286290352559743,0.7207063393535481,0.5249314223695132
2023-02-16,1.5377117978,1.5504729332,1.3972468538,1.397689874,9202.54,-0.0952308370379604,-0.0908369582599227,0.7797748351412808,0.5494189352891972
2023-02-17,1.3975934076,1.4798587582,1.3490400284,1.4778599439,9200.01,0.055774273757908,0.0573589831273255,0.7897208953610517,0.5569436352696151
2023-02-18,1.4783099095,1.7641275366,1.4772054336,1.7635727218,6783.37,0.1767466495613509,0.1933287244703432,0.9218109614810993,0.6279483734553031
2023-02-19,1.7639376577,1.7639376577,1.6424149905,1.6621805541,2867.97,-0.0592113798671691,-0.0574924790152761,0.9484719438566253,0.636803124329373
2023-02-20,1.6617732608,1.6817525018,1.6537225107,1.6813452859,959.4,0.0114639112149391,0.0115298736666888,0.9459620369880433,0.6353293973146119
2023-02-21,1.6810135844,1.6904917475,1.6049616267,1.6598630066,6405.58,-0.0128591655718583,-0.0127768397604902,0.9496594221933511,0.635254976845023
2023-02-22,1.6602525169,1.6774464337,1.5889190412,1.6546785889,6495.31,-0.0031282889525437,-0.0031234009550098,0.9496711629241844,0.63445777510879
2023-02-23,1.6550668939,1.6589554559,1.5660159399,1.6466523827,12503.41,-0.0048624158454463,-0.0048506134386713,0.9494061859470415,0.6345537100285683
2023-02-24,1.6466523827,1.6475737377,1.6155797041,1.6163533283,5997.29,-0.0185717880705712,-0.0184003950793298,0.9538181034571256,0.6355848083244177
2023-02-25,1.6162736319,1.6414051534,1.6002016133,1.6412808184,52.03,0.0153043439040114,0.0154220551061181,0.9516388512623881,0.6357268372102581
2023-02-26,1.6411447386,1.6411447386,1.5876294032,1.6009627615,905.0,-0.0248717496350798,-0.0245649960981717,0.9584135588140043,0.6135263275610051
2023-02-27,1.6010821848,1.6156314409,1.5813639836,1.583085709,5991.05,-0.0112292513869895,-0.0111664386767187,0.960853762596319,0.6115461142251831
2023-02-28,1.5829907942,1.708778952,1.5826319574,1.7086092471,11902.73,0.0763038109807225,0.0792904246348673,0.9740452541432276,0.6215110287962959
2023-03-01,1.7084627338,1.7361648395,1.676580429,1.6895407497,9436.12,-0.0112229875467338,-0.0111602447618522,0.9775085650145536,0.6216480635605723
