date,open,high,low,price_usd,volume,log_return,pct_return,volatility_30d,volatility_90d
2021-11-03,5.4099628723,6.5124558734,5.3009323629,6.3790631687,51339378.97,0.16511952572454974,0.17953409495340944,,
2022-08-23,1.8755011798,1.9168651564,1.5764455041,1.590114581,238207.53,-0.16507434986584557,-0.15216933435175561,0.6306413436507502,0.45270806357384724
2023-02-18,1.4783099095,1.7641275366,1.4772054336,1.7635727218,6783.37,0.17674664956135097,0.19332872447034322,1.109399663871506,0.7557359844372554
2023-08-30,0.6251454756,0.6268304366,0.4720598163,0.4914450102,18268.59,-0.2406309460930848,-0.21386830216651154,0.9102956752166788,0.5855448717065411
2023-08-31,0.4914482134,0.4928092412,0.3647532433,0.3707076892,38344.79,-0.28193619942018205,-0.24567819083332298,1.3129920074878785,0.8093849740341789
2023-10-18,0.3055849125,0.3070166818,0.1757800211,0.1757931076,71041.81,-0.5529199074153083,-0.4247323725447343,1.924821066849895,1.3519701532441095
2023-10-22,0.1729112024,0.2077116815,0.1728927283,0.2076317789,71247.72,0.18294934049477707,0.2007535769579032,2.053478150682034,1.4092321754622925
2023-10-23,0.208972345,0.2589939,0.2087640684,0.2570320208,75991.22,0.21343445455694526,0.23792235543958906,2.205795748285666,1.4808843110766878
2023-12-02,0.2870419734,0.4848031709,0.286983052,0.4344416313,53373.63,0.4143080203713693,0.5133231894731471,1.6658925484136602,1.6450455276400513
2024-02-01,0.2398337393,0.288249232,0.2398337393,0.2850246761,8100.72,0.17262982896644674,0.1884261027322438,0.846915820163028,1.251954427489838
2024-02-04,0.2464786802,0.2470479724,0.161552562,0.2054692896,20408.89,-0.1819789192485075,-0.16638108645633687,1.0946962241491884,1.3206627534662756
2024-03-14,0.2472021501,0.3074523057,0.247121728,0.297504804,9900.5,0.18522394939322434,0.203487930342237,0.9969191728391886,0.9267596026200533
2024-03-25,0.3506959597,0.491270849,0.3506758862,0.4912698681,25174.06,0.3370739699282722,0.40084268013880964,1.5757510362266898,1.1952905479669504
2024-03-26,0.4912698681,0.6156917295,0.4664110934,0.6048455623,28972.05,0.20797955018346223,0.2311879917228734,1.684752465401211,1.2618437822897763
2024-03-27,0.6040746527,1.0148351936,0.5811897397,0.9787759553,127379.7,0.48132960925986323,0.6182245788132816,2.2893171004890474,1.5804951039548651
2024-03-28,0.9787759553,1.5885749181,0.9251069375,1.1998181524,312029.7,0.2036225188477026,0.22583533637404218,2.344489531726375,1.6235989482081936
2024-03-29,1.1998181524,1.2679385112,0.8906140348,0.9121692526,54396.01,-0.27409972777914876,-0.23974374718753422,2.5949377200642094,1.724241070239573
2024-04-03,0.8659940345,1.2981164165,0.8659940345,1.1477120788,73112.62,0.28164772301371643,0.3253117609091336,2.8189287377020382,1.847464891191054
2024-05-21,0.625298278,0.7458465303,0.625092012,0.74552891,13057.85,0.1758651321042949,0.19227724788328926,1.3530592948019455,2.0194418184918668
2024-05-27,0.8967180762,0.9014932231,0.5194937894,0.723748562,83590.31,-0.2142974743249751,-0.1928917446751922,1.619891898704368,2.102898509783514
2024-06-15,0.5997024203,0.7438178856,0.5997015457,0.7172284374,27801.6,0.1789608255129458,0.19597389158644352,1.9057775898638636,2.1943050507387345
2024-06-25,0.5977344263,0.7476578061,0.5977344263,0.7356748111,36904.14,0.20764163621711143,0.2307720263894728,1.8251370734576946,1.8345286033584818
2025-01-02,0.3988146039,0.4011413299,0.2280073458,0.2332682722,17902.71,-0.536307482960573,-0.4150959620864576,1.957239668508657,1.2781222849446998
2025-01-03,0.2332682722,0.2335638404,0.182574706,0.1908433778,10573.67,-0.2007360939305053,-0.18187168790629893,2.041020869939168,1.3332265327716892
2025-03-19,0.1685333291,0.2089307529,0.1685333163,0.2009980799,3121.91,0.1761618262312628,0.19263104202217995,0.8281770824138498,1.387991117150632
2025-04-07,0.2695815438,0.3331155377,0.2628230187,0.3330956851,5239.13,0.21155887236841373,0.23560270634521085,1.1612317071643667,0.8734264964417568
2025-05-15,0.24240508,0.2424125922,0.204350057,0.2053917251,8.64,-0.16569120114589367,-0.15269215851416973,0.7507715449970156,0.9248083442709925
2025-08-22,0.185904348,0.2198993621,0.185904348,0.219892726,0.0,0.16790753496882513,0.1828272354339986,0.7727813324938755,0.6364574623665668
2025-09-29,0.2232857565,0.2675459921,0.2230993717,0.2675432909,1116.86,0.1808290179567082,0.1982102893338833,0.9937156313160972,0.7613727194629667
2025-10-13,0.2796094519,0.3785719351,0.2796094519,0.3698240362,8375.02,0.27963349981046487,0.3226449738625592,1.1952498043345894,0.9421797404917415
2025-11-04,0.2410329754,0.2415641914,0.2008528371,0.2012929576,0.0,-0.18017240408286317,-0.16487378017074428,1.3464177931285113,1.0527957226368483
2025-11-10,0.2143461987,0.2154627179,0.1788508495,0.1793901968,0.0,-0.17802915504544412,-0.1630819772499188,1.4897057932291602,1.1109933400770482
2025-12-29,0.1302610525,0.131485509,0.1037442145,0.104425212,0.0,-0.2210693925331023,-0.1983389509308624,0.9536923537963448,1.0432070689670798
